"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Nova Scotia","2016A000212","Both sexes","63 years","Persons","249","units","0","v467853","4.1.77","14986","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","63 years","Persons","249","units","0","v467853","4.1.77","15295","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","64 years","Persons","249","units","0","v467856","4.1.78","14614","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","64 years","Persons","249","units","0","v467856","4.1.78","14944","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","65 years","Persons","249","units","0","v467865","4.1.80","14452","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","65 years","Persons","249","units","0","v467865","4.1.80","14566","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","66 years","Persons","249","units","0","v467868","4.1.81","13936","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","66 years","Persons","249","units","0","v467868","4.1.81","14388","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","67 years","Persons","249","units","0","v467871","4.1.82","13176","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","67 years","Persons","249","units","0","v467871","4.1.82","13840","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","68 years","Persons","249","units","0","v467874","4.1.83","12649","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","68 years","Persons","249","units","0","v467874","4.1.83","13081","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","69 years","Persons","249","units","0","v467877","4.1.84","12470","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","69 years","Persons","249","units","0","v467877","4.1.84","12516","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","70 years","Persons","249","units","0","v28594215","4.1.106","12087","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","70 years","Persons","249","units","0","v28594215","4.1.106","12320","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","71 years","Persons","249","units","0","v28594216","4.1.107","11828","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","71 years","Persons","249","units","0","v28594216","4.1.107","11935","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","72 years","Persons","249","units","0","v28594217","4.1.108","12096","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","72 years","Persons","249","units","0","v28594217","4.1.108","11639","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","73 years","Persons","249","units","0","v28594218","4.1.109","11786","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","73 years","Persons","249","units","0","v28594218","4.1.109","11872","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","74 years","Persons","249","units","0","v28594219","4.1.110","9635","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","74 years","Persons","249","units","0","v28594219","4.1.110","11528","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","75 years","Persons","249","units","0","v28594220","4.1.111","8607","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","75 years","Persons","249","units","0","v28594220","4.1.111","9402","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","76 years","Persons","249","units","0","v28594221","4.1.112","8222","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","76 years","Persons","249","units","0","v28594221","4.1.112","8402","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","77 years","Persons","249","units","0","v28594222","4.1.113","7695","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","77 years","Persons","249","units","0","v28594222","4.1.113","7958","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","78 years","Persons","249","units","0","v28594223","4.1.114","6938","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","78 years","Persons","249","units","0","v28594223","4.1.114","7411","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","79 years","Persons","249","units","0","v28594224","4.1.115","6293","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","79 years","Persons","249","units","0","v28594224","4.1.115","6661","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","80 years","Persons","249","units","0","v28594225","4.1.116","5588","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","80 years","Persons","249","units","0","v28594225","4.1.116","6021","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","81 years","Persons","249","units","0","v28594226","4.1.117","5338","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","81 years","Persons","249","units","0","v28594226","4.1.117","5343","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","82 years","Persons","249","units","0","v28594227","4.1.118","4878","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","82 years","Persons","249","units","0","v28594227","4.1.118","5036","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","83 years","Persons","249","units","0","v28594228","4.1.119","4393","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","83 years","Persons","249","units","0","v28594228","4.1.119","4611","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","84 years","Persons","249","units","0","v28594229","4.1.120","3993","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","84 years","Persons","249","units","0","v28594229","4.1.120","4089","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","85 years","Persons","249","units","0","v28594230","4.1.121","3529","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","85 years","Persons","249","units","0","v28594230","4.1.121","3714","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","86 years","Persons","249","units","0","v28594231","4.1.122","3170","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","86 years","Persons","249","units","0","v28594231","4.1.122","3207","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","87 years","Persons","249","units","0","v28594232","4.1.123","2853","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","87 years","Persons","249","units","0","v28594232","4.1.123","2860","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","88 years","Persons","249","units","0","v28594233","4.1.124","2483","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","88 years","Persons","249","units","0","v28594233","4.1.124","2531","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","89 years","Persons","249","units","0","v28594234","4.1.125","2187","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","89 years","Persons","249","units","0","v28594234","4.1.125","2183","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","90 years","Persons","249","units","0","v31226642","4.1.127","1741","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","90 years","Persons","249","units","0","v31226642","4.1.127","1915","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","91 years","Persons","249","units","0","v31226643","4.1.128","1497","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","91 years","Persons","249","units","0","v31226643","4.1.128","1492","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","92 years","Persons","249","units","0","v31226644","4.1.129","1300","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","92 years","Persons","249","units","0","v31226644","4.1.129","1255","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","93 years","Persons","249","units","0","v31226645","4.1.130","991","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","93 years","Persons","249","units","0","v31226645","4.1.130","1053","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","94 years","Persons","249","units","0","v31226646","4.1.131","768","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","94 years","Persons","249","units","0","v31226646","4.1.131","789","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","95 years","Persons","249","units","0","v31226648","4.1.133","589","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","95 years","Persons","249","units","0","v31226648","4.1.133","603","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","96 years","Persons","249","units","0","v31226649","4.1.134","489","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","96 years","Persons","249","units","0","v31226649","4.1.134","462","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","97 years","Persons","249","units","0","v31226650","4.1.135","348","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","97 years","Persons","249","units","0","v31226650","4.1.135","377","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","98 years","Persons","249","units","0","v31226651","4.1.136","240","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","98 years","Persons","249","units","0","v31226651","4.1.136","257","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","99 years","Persons","249","units","0","v31226652","4.1.137","217","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","99 years","Persons","249","units","0","v31226652","4.1.137","171","","","","0"
"2020","Nova Scotia","2016A000212","Both sexes","100 years and over","Persons","249","units","0","v31226653","4.1.138","352","","","","0"
"2021","Nova Scotia","2016A000212","Both sexes","100 years and over","Persons","249","units","0","v31226653","4.1.138","391","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","0 years","Persons","249","units","0","v467979","5.1.2","6238","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","0 years","Persons","249","units","0","v467979","5.1.2","6236","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","1 year","Persons","249","units","0","v468012","5.1.3","6504","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","1 year","Persons","249","units","0","v468012","5.1.3","6327","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","2 years","Persons","249","units","0","v468045","5.1.4","6669","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","2 years","Persons","249","units","0","v468045","5.1.4","6613","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","3 years","Persons","249","units","0","v468078","5.1.5","6976","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","3 years","Persons","249","units","0","v468078","5.1.5","6777","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","4 years","Persons","249","units","0","v468111","5.1.6","7159","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","4 years","Persons","249","units","0","v468111","5.1.6","7095","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","5 years","Persons","249","units","0","v468177","5.1.8","7384","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","5 years","Persons","249","units","0","v468177","5.1.8","7293","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","6 years","Persons","249","units","0","v468210","5.1.9","7506","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","6 years","Persons","249","units","0","v468210","5.1.9","7513","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","7 years","Persons","249","units","0","v467931","5.1.10","7581","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","7 years","Persons","249","units","0","v467931","5.1.10","7629","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","8 years","Persons","249","units","0","v467952","5.1.11","7830","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","8 years","Persons","249","units","0","v467952","5.1.11","7708","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","9 years","Persons","249","units","0","v467955","5.1.12","7932","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","9 years","Persons","249","units","0","v467955","5.1.12","7923","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","10 years","Persons","249","units","0","v467961","5.1.14","8127","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","10 years","Persons","249","units","0","v467961","5.1.14","8015","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","11 years","Persons","249","units","0","v467964","5.1.15","8193","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","11 years","Persons","249","units","0","v467964","5.1.15","8217","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","12 years","Persons","249","units","0","v467967","5.1.16","8218","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","12 years","Persons","249","units","0","v467967","5.1.16","8270","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","13 years","Persons","249","units","0","v467970","5.1.17","8006","","","","0"
"2021","New Brunswick","2016A000213","Both sexes","13 years","Persons","249","units","0","v467970","5.1.17","8295","","","","0"
"2020","New Brunswick","2016A000213","Both sexes","14 years","Persons","249","units","0","v467973","5.1.18","7844","","","","0"
